src_node,dst_node,island_name,release_point_id,attn_layer1_mean,attn_layer2
34,34,?,35,1.0,1.0
35,35,?,36,1.0,1.0
36,36,?,37,1.0,1.0
37,37,?,38,1.0,1.0
38,38,?,39,1.0,1.0
39,39,?,40,1.0,1.0
40,40,?,41,1.0,1.0
41,41,?,42,1.0,1.0
42,42,?,43,1.0,1.0
43,43,?,44,1.0,1.0
44,44,?,45,1.0,1.0
45,45,?,46,1.0,1.0
46,46,?,47,1.0,1.0
47,47,?,48,1.0,1.0
48,48,?,49,1.0,1.0
49,49,?,50,1.0,1.0
50,50,?,51,1.0,1.0
51,51,?,52,1.0,1.0
52,52,?,53,1.0,1.0
53,53,?,54,1.0,1.0
54,54,?,55,1.0,1.0
55,55,?,56,1.0,1.0
56,56,?,57,1.0,1.0
57,57,?,58,1.0,1.0
58,58,?,59,1.0,1.0
59,59,?,60,1.0,1.0
60,60,?,61,1.0,1.0
61,61,?,62,1.0,1.0
62,62,?,63,1.0,1.0
63,63,?,64,1.0,1.0
64,64,?,65,1.0,1.0
65,65,?,66,1.0,1.0
66,66,?,67,1.0,1.0
67,67,?,68,1.0,1.0
68,68,?,69,1.0,1.0
69,69,?,70,1.0,1.0
70,70,?,71,1.0,1.0
71,71,?,72,1.0,1.0
72,72,?,73,1.0,1.0
73,73,?,74,1.0,1.0
74,74,?,75,1.0,1.0
75,75,?,76,1.0,1.0
76,76,?,77,1.0,1.0
77,77,?,78,1.0,1.0
78,78,?,79,1.0,1.0
79,79,?,80,1.0,1.0
80,80,?,81,1.0,1.0
81,81,?,82,1.0,1.0
82,82,?,83,1.0,1.0
83,83,?,84,1.0,1.0
84,84,?,85,1.0,1.0
85,85,?,86,1.0,1.0
86,86,?,87,1.0,1.0
87,87,?,88,1.0,1.0
88,88,?,89,1.0,1.0
89,89,?,90,1.0,1.0
90,90,?,91,1.0,1.0
91,91,?,92,1.0,1.0
92,92,?,93,1.0,1.0
93,93,?,94,1.0,1.0
94,94,?,95,1.0,1.0
95,95,?,96,1.0,1.0
96,96,?,97,1.0,1.0
97,97,?,98,1.0,1.0
98,98,?,99,1.0,1.0
99,99,?,100,1.0,1.0
100,100,?,101,1.0,1.0
101,101,?,102,1.0,1.0
102,102,?,103,1.0,1.0
103,103,?,104,1.0,1.0
104,104,?,105,1.0,1.0
105,105,?,106,1.0,1.0
106,106,?,107,1.0,1.0
107,107,?,108,1.0,1.0
108,108,?,109,1.0,1.0
109,109,?,110,1.0,1.0
110,110,?,111,1.0,1.0
111,111,?,112,1.0,1.0
112,112,?,113,1.0,1.0
113,113,?,114,1.0,1.0
114,114,?,115,1.0,1.0
115,115,?,116,1.0,1.0
116,116,?,117,1.0,1.0
117,117,?,118,1.0,1.0
118,118,?,119,1.0,1.0
119,119,?,120,1.0,1.0
120,120,?,121,1.0,1.0
121,121,?,122,1.0,1.0
122,122,?,123,1.0,1.0
123,123,?,124,1.0,1.0
124,124,?,125,1.0,1.0
125,125,?,126,1.0,1.0
126,126,?,127,1.0,1.0
127,127,고흥신흥,-1,0.0046227504,2.397288e-08
128,128,고흥염포,-1,0.0048832805,5.4370066e-08
129,129,해남송평,-1,0.0053946087,2.2040005e-09
130,130,해남묵동리,-1,0.0053714877,2.6393828e-08
131,131,해남예락,-1,0.0056478744,1.1774474e-07
132,132,완도평일도,-1,0.0052583064,2.5163734e-11
133,133,완도신지도,-1,0.005332508,1.512143e-09
134,134,진도하조도,-1,0.009062866,1.1148521e-07
135,135,신안압해도,-1,0.008168408,1.902719e-07
136,136,신안임자도,-1,0.022881297,3.914507e-10
137,137,고성하일,-1,0.0043766433,8.324817e-09
138,138,남해유구,-1,0.0035600604,1.1586546e-09
139,139,여수반월,-1,0.0041629,8.3380476e-11
140,140,여수안도,-1,0.004172882,6.2356487e-10
141,141,여수백야도,-1,0.004195151,7.4794665e-10
142,142,여수거문도,-1,0.005719028,3.0761512e-08
143,143,부산해양대,-1,0.010083673,0.000102561746
144,144,통영망일봉,-1,0.0050848103,1.5011572e-09
145,145,마산봉암,-1,0.0072064963,2.8077764e-05
146,146,거제두모,-1,0.006626453,6.0358457e-07
147,147,완도보길도,-1,0.0056460313,2.2937417e-08
148,148,부산가덕도,-1,0.008907169,7.3139054e-06
149,149,통영욕지도,-1,0.0045783455,1.6562809e-09
